bathrooms,land_size_m2,building_age,electricity_power,district,location,description,city,certificate,url,bedrooms,property_condition,price_in_rp,building_size_m2,title,carports,floor_count
5,200 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","WTL

Rumah siap huni garden house pik 1
uk 8x25
3 lt
6 +1 kt
5+ 1 km
Yg kmr mandi dlm 3
5500 wt
Selatan
Kmr utama gede ada 2 
kondisi furnish 
Ac 7
Dapur basah n kering
Harga 300 jt/ thn nego termasuk pph  

ymgp",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39183762/,6,Bagus,Rp 300 Juta/tahun,180 m²,Rumah Sewa Garden House Pik 8 X 25,2,2
4,200 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","Rumah Baru Golf Island 
Cluster Chopin tipe basil 
Ukuran 10x20 (200m2)
Bangunan 311
Kosongan
3 lantai
Kamar tidur 3+1
Kamar mandi 4+1
Timur laut
Min 2tahun

Fasilitas: 
- Sistem keamanan 24 jam
- Row jalan lebar
- Lahan parkir
- Taman
- CCTV
- Ruang terbuka hijau
- Sarana olahraga

Hubungi Kami RR Property PIK",Jakarta Utara,Hak Sewa,https://www.rumah123.com/properti/jakarta-utara/hor38927263/,3,Bagus,Rp 295 Juta/tahun,311 m²,Disewa Rumah Baru Cluster Signature TipeBasil 10x20 Hadap Selatan,1,3
2,56 m²,,Lainnya,Gading Serpong,"Gading Serpong, Tangerang","*FOR RENT* - Malibu Village 

Malibu Village - Gading Serpong
- 2 lantai type 7x8

- 2+1 Kamar Tidur

- 2 Torrent (Atas & Bawah) tidak akan kehabisan air walau pam mati 1 minggu

Sofa

Air kencang (pompa sudah upgrade)

- Water Heater (Main Wash Room, Kitchen)

Furnish:

- Kitchen (include kompor & microwave

- Main Bedroom (Exclude bed 180x200)

Small Bedroom (Exclude bed 140x200)

- Main Wash Room

- Parking Storage

Exclude:

- AC all room

- Kasur

Custer Fasility:

Swiming pool

Security 24 Jam

online acces",Tangerang,PPJB,https://www.rumah123.com/properti/tangerang/hor39173732/,2,Bagus,Rp 70 Juta/tahun,46 m²,Rumah Furnish Siap Huni Malibu Village Dekat Summarecon Mal Serpong,1,2
3,300 m²,,4400 Watt,BSD Puspita Loka,"BSD Puspita Loka, Tangerang","Lokasi sangat strategis, dekat RS, dekat CBD BSD, dekat Mall, dekat akses pintu Tol BSD
4 Ac
2 WH
K.Set",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor17243512/,4,,Rp 125 Juta per tahun,270 m²,"Rumah semi furnished di Puspita Loka, BSD",1,2
3,108 m²,,Lainnya,Banjar Wijaya,"Banjar Wijaya, Tangerang","*Disewakan! Rumah Banjar Wijaya Cipondoh Tangerang*

Luas: 6x18
LT: 108m2
LB: 120m2
KT: 4
KM: 3
2lt

Harga: 38jt/thn
*NEGO*",Tangerang,Lainnya,https://www.rumah123.com/properti/tangerang/hor38848262/,4,Bagus,Rp 38 Juta/tahun,120 m²,Disewakan!! Rumah Banjar Wijaya Cipondoh,,2
2,297 m²,,3500 Watt,BSD Giri Loka,"BSD Giri Loka, Tangerang","WTL / DISEWAKAN

GIRI LOKA - BSD
 
➡ Lt :  297 m² (15x20)m
➡ Lb : ± 220 m² 
➡ Kt : 3 + study + 1 art/gudang
➡ Km : 2 + 1
➡ 1 toilet tamu
➡ Listrik : 3500 watts
➡ Air : PAM
➡ AC : 4 units
➡ 3 Water heater
➡ 1 Washing machine",Tangerang,Lainnya,https://www.rumah123.com/properti/tangerang/hor39453532/,3,Bagus,Rp 220 Juta/tahun,220 m²,Rumah full furnished disewakan di Giri Loka BSD,1,2
1,122 m²,,Lainnya,BSD Nusaloka,"BSD Nusaloka, Tangerang","Rumah dalam cluster dekat Pasar Modern, kantor pos Nusa loka BSD dan tol BSD, dekat puskesmas dan sekolah Santa Ursula. Lokasi tenang aman dan bebas banjir. Halaman dwpan dan belakang luas.",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor39384317/,2,Bagus,Rp 32 Juta/tahun,70 m²,Rumah Dalam.cluster Dekat.nusa.loka.bsd.tangsel,1,1
3,238 m²,,3500 Watt,Sektor 7-Bintaro,"Sektor 7-Bintaro, Tangerang Selatan","16211 Kebayoran Bintaro Sektor 7 - LT: 238 m2, LB: 172 m2, KT: 3+1, KM: 3+1, Lantai: 2, Hadap: , Ruang Lain: , Garasi: 1, Carport: 2, Listrik: 3500, AC: 4, Air: PAM, Fasilitas Lain: Fully Furnished, Tahun Bangun: , Surat: SHM, IDR: 180 Juta/Tahun #221169",Tangerang Selatan,SHM,https://www.rumah123.com/properti/tangerang-selatan/hor38962293/,3,Bagus,Rp 180 Juta/tahun,172 m²,Disewakan Rumah Furnished Siap Huni Di Kebayoran Bintaro WM16211,,2
4,240 m²,,4400 Watt,Pakuwon Indah,"Pakuwon Indah, Surabaya","Rumah Disewa Surabaya 4 RENT :

>>Pakuwon Indah Vila Bukit Regency 
LT 12x20 | LB 280 | 2 lantai
KT 4+1 | KM 3+1 | PLN 4.400W
SHM | Hadap Utara
SemiFurnished
Ada 7 Ac korden lampu lemari + wood floring di KT
*Sewa 160 juta /th*",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor39175427/,4,,Rp 160 Juta/tahun,390 m²,vila bukit regency pakuwon indah,,1
2,45 m²,,Lainnya,Kelapa Gading,"Kelapa Gading, Jakarta Utara","Di Sewakan Rumah Cluster Eropa Sedayu City Kelapa Gading Jakarta
LT 45 m2 (4,5 x 10)
LB 4,5 x 6
2 lantai
KT: 2
KM: 2
PLN 4400 watt
Ac 2u
Sewa 62jt
felicia",Jakarta Utara,HGB,https://www.rumah123.com/properti/jakarta-utara/hor39277875/,2,Bagus,Rp 62 Juta/tahun,55 m²,Di Sewakan Rumaj 2 Lantai Cluster Eropa Sedayu City Kelapa Gading,,1
1,120 m²,,Lainnya,Ngaglik,"Ngaglik, Sleman","Disewakan rumah tepi jalan 
Dari kampus UGM hanya 8 menit an.
Dekat YIS(Yogyakarta indeoendent schol
2 kamar tidur
1 kamar mandi jongkok
1 garasi
1 carport
contak:
irs 087839462xxx",Sleman,SHM,https://www.rumah123.com/properti/sleman/hor39343276/,2,Bagus,Rp 23 Juta/tahun,45 m²,"Rumah Sewa, 8 Menit Dari Kampus Ugm",1,1
3,300 m²,,2200 Watt,Surabaya Kota,"Surabaya Kota, Surabaya","Disewa Rumah Kertajaya Indah Timur Blok X area Gubeng, Kota Surabaya

2 Lantai
LT 300 m²
LB 300 m²
KT 5+1
KM 3+1
Carport 2
Garasi 1
Hadap Barat
Surat SHM
Perabotan Non Furnished
Posisi Kotak (badan)
Listrik 2200


*- Rumah sudah Full Renov
- Dekat Galaxy Mall
- Dekat Pakuwon City Mall
- Dekat pusat kuliner
- Dekat Kampus ITS*


Harga Sewa (Rp) *140.000.xxx* Per Tahun

Please contact me
Joel Bezaliel
XMarks Tjandra Grande
WA/Telp 082229632xxx

ric.a269",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor38848587/,5,Bagus,Rp 140 Juta/tahun,300 m²,Rumah Kertajaya Indah Disewakan Siap Huni,2,2
5,800 m²,,6600 Watt,Dharma Husada,"Dharma Husada, Surabaya","Lokasi di raya boulevard sebelah kiri kanan sudah ada bon ami, palmcinde, kopitiam,",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor38925028/,7,Renovasi Total,Rp 450 Juta/tahun,1000 m²,"Rumah raya darmahusada cocok Buat buat cafe, supermarket, salon",2,2
4,240 m²,,Lainnya,Menganti,"Menganti, Surabaya","Direct User only
Disewakan Rumah Grand Palais 
• LT 20x12
• LB 313
• KT 4+1 (3KT kmr mandi dlm smua)
• KM 3+1
• Semi furnish
• Listrik 6600 
• Hadap selatan
• Harga 120jt per th

*Lie.xx805",Surabaya,Lainnya,https://www.rumah123.com/properti/surabaya/hor38848639/,4,Bagus,Rp 120 Juta/tahun,313 m²,Rumah Wisata Bukit Mas 2 Baru Gress,1,2
2,105 m²,,4400 Watt,Kelapa Gading,"Kelapa Gading, Jakarta Utara","Disewakan Rumah di Kelapa Gading

Ukuran rumah: 7x15
Listrik : 4400 W , token
Air : PAM
Kamar : 2 diatas + 2 dibawah (total 4 Kamar) 
KM : 2 ( dibawah + diatas )
Garasi 1 mobil

HiC21 #226824",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39240013/,4,Bagus,Rp 70 Juta/tahun,95 m²,Rumah 4 Kamar Di Kelapa Gading Lokasi Strategis,,
3,120 m²,,3500 Watt,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","Disewa Rumah Mewah Old Money Kenari Golf, Pantai Indah Kapuk (PIK 1), Jakarta Utara

Hadir dengan nuansa klasik berkelas, rumah mewah 2 lantai ini membawa Anda merasakan atmosfer Old Money yang elegan dan timeless.

Terletak di kawasan elit Kenari Golf, PIK 1, hunian ini cocok untuk Anda yang menginginkan kenyamanan, prestise, dan aksesibilitas dalam satu paket lengkap.

Spesifikasi Rumah:
Luas Tanah: 8 x 15 m = 120 m²
Bangunan: 2 Lantai Furnished
3 Kamar Tidur Nyaman
3 Kamar Mandi Modern
Hadap Utara Cahaya alami optimal tidak panas
Carport untuk 1 Mobil

Lokasi Sangat Strategis:
- Dekat pintu tol (akses mudah ke seluruh Jakarta)
- Hanya beberapa menit ke Pik Avenue, Fresh Market, Golf Island, dan Cove at Batavia
- Dekat sekolah-sekolah internasional, pusat perbelanjaan, rumah sakit, dan kawasan wisata kuliner ternama
- Lingkungan asri dan aman dengan nilai investasi tinggi
Rumah siap huni!

Cocok untuk eksekutif, keluarga mapan, atau ekspatriat yang mencari kenyamanan hidup di jantung kawasan prestisius Jakarta Utara.

Untuk informasi lebih lanjut, reservasi, atau jadwal survey unit,
Silakan hubungi kami sekarang juga dan jadikan rumah ini milik Anda!

Fitron : 0819 8877 27

KANTOR:
KING PROPERTY
Kantor 1: Shophouse Madison Park KGF C-02
Kantor 2: Shophouse Madison Park KGF C-27
Jl. Letjen S. Parman Kav. 28, Jakarta Barat 11470",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39337369/,3,Bagus,Rp 145 Juta/tahun,180 m²,"Dekat Mall PIK Avanue, Disewakan Rumah Modern 2 Lantai Pantai Indah Kapuk Area Commercil & Kantor Jakarta Utara",,2
